"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-6", "4149", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:2#run:2, target=Database:1#done_read:32"
"Thread-6", "4150", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-6", "4151", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-7", "4152", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-7", "4153", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-8", "4154", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-6", "4155", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-7", "4156", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:3, d"
"Thread-8", "4157", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-7", "4158", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:3#run:3, target=Database:1#read:33"
"Thread-7", "4159", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-7", "4160", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-8", "4161", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=9"
"Thread-7", "4162", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-8", "4163", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-7", "4164", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:33, result=55555"
"Thread-7", "4165", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:33, value=55555"
"Thread-8", "4166", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-7", "4167", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-7", "4168", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-8", "4169", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-9", "4170", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-8", "4171", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-7", "4172", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-9", "4173", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-8", "4174", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:34, value=<void>"
"Thread-7", "4175", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:3, d"
"Thread-9", "4176", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-8", "4177", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-8", "4178", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-7", "4179", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:3#run:3, target=Database:1#done_read:33"
"Thread-7", "4180", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-7", "4181", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-9", "4182", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-8", "4183", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:4, d"
"Thread-7", "4184", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-9", "4185", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-8", "4186", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:4#run:4, target=Database:1#read:34"
"Thread-8", "4187", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-8", "4188", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-9", "4189", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=10"
"Thread-8", "4190", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-9", "4191", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-8", "4192", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:34, result=55555"
"Thread-8", "4193", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:34, value=55555"
"Thread-9", "4194", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-8", "4195", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-8", "4196", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-9", "4197", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-10", "4198", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-9", "4199", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-10", "4200", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-9", "4201", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:35, value=<void>"
"Thread-8", "4202", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-10", "4203", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=9"
"Thread-9", "4204", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-9", "4205", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-8", "4206", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:4, d"
"Thread-10", "4207", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-9", "4208", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:5, d"
"Thread-8", "4209", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:4#run:4, target=Database:1#done_read:34"
"Thread-8", "4210", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-8", "4211", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-10", "4212", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-9", "4213", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:5#run:5, target=Database:1#read:35"
"Thread-9", "4214", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-9", "4215", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-8", "4216", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-10", "4217", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-9", "4218", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-10", "4219", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-9", "4220", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:35, result=55555"
"Thread-9", "4221", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:35, value=55555"
"Thread-10", "4222", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-9", "4223", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-9", "4224", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-10", "4225", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-10", "4226", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-9", "4227", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-11", "4228", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-10", "4229", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-9", "4230", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:5, d"
"Thread-11", "4231", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-10", "4232", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:26, value=<void>"
"Thread-9", "4233", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:5#run:5, target=Database:1#done_read:35"
"Thread-9", "4234", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-9", "4235", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-11", "4236", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=8"
"Thread-10", "4237", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-10", "4238", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-9", "4239", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-11", "4240", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-10", "4241", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:6#run:6, i=3"
"Thread-10", "4242", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-11", "4243", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-10", "4244", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:6, d"
"Thread-11", "4245", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-10", "4246", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:6#run:6, target=Database:1#request_read:36"
"Thread-10", "4247", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-10", "4248", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-11", "4249", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-10", "4250", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-11", "4251", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-11", "4252", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-11", "4253", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-12", "4254", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-11", "4255", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-12", "4256", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-11", "4257", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:27, value=<void>"
"Thread-12", "4258", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=7"
"Thread-11", "4259", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-11", "4260", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-12", "4261", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-11", "4262", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:7#run:7, i=3"
"Thread-11", "4263", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-12", "4264", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-11", "4265", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:7, d"
"Thread-12", "4266", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-11", "4267", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:7#run:7, target=Database:1#request_read:37"
"Thread-11", "4268", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-11", "4269", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-12", "4270", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-11", "4271", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-12", "4272", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-12", "4273", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-12", "4274", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-13", "4275", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-12", "4276", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-13", "4277", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-12", "4278", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:28, value=<void>"
"Thread-13", "4279", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=6"
"Thread-12", "4280", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-12", "4281", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-13", "4282", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-12", "4283", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:8#run:8, i=3"
"Thread-12", "4284", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-13", "4285", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-12", "4286", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:8, d"
"Thread-13", "4287", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-12", "4288", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:8#run:8, target=Database:1#request_read:38"
"Thread-12", "4289", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-12", "4290", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-13", "4291", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-12", "4292", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-13", "4293", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-13", "4294", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-13", "4295", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-14", "4296", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-13", "4297", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-14", "4298", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-13", "4299", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:29, value=<void>"
"Thread-14", "4300", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=5"
"Thread-13", "4301", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-13", "4302", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-14", "4303", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-13", "4304", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:9#run:9, i=3"
"Thread-13", "4305", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-14", "4306", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-13", "4307", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:9, d"
"Thread-14", "4308", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-13", "4309", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:9#run:9, target=Database:1#request_read:39"
"Thread-13", "4310", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-13", "4311", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-14", "4312", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-13", "4313", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-14", "4314", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-14", "4315", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-14", "4316", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-5", "4317", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-14", "4318", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-5", "4319", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-14", "4320", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:30, value=<void>"
"Thread-5", "4321", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=4"
"Thread-14", "4322", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-14", "4323", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-5", "4324", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-14", "4325", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:10#run:10, i=3"
"Thread-14", "4326", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-5", "4327", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-14", "4328", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:10, d"
"Thread-5", "4329", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-14", "4330", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:10#run:10, target=Database:1#request_read:40"
"Thread-14", "4331", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-14", "4332", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-5", "4333", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-14", "4334", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-5", "4335", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-5", "4336", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-5", "4337", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-6", "4338", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-5", "4339", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-6", "4340", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-5", "4341", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:31, value=<void>"
"Thread-6", "4342", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=3"
"Thread-5", "4343", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-5", "4344", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-6", "4345", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-5", "4346", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:1#run:1, i=4"
"Thread-5", "4347", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-6", "4348", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-5", "4349", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:1, d"
"Thread-6", "4350", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-5", "4351", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:1#run:1, target=Database:1#request_read:41"
"Thread-5", "4352", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-5", "4353", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-6", "4354", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-5", "4355", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-6", "4356", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-6", "4357", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-6", "4358", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-7", "4359", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-6", "4360", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-7", "4361", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-6", "4362", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:32, value=<void>"
"Thread-7", "4363", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=2"
"Thread-6", "4364", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-6", "4365", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-7", "4366", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-6", "4367", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:2#run:2, i=4"
"Thread-6", "4368", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-7", "4369", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-6", "4370", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:2, d"
"Thread-7", "4371", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-6", "4372", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:2#run:2, target=Database:1#request_read:42"
"Thread-6", "4373", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-6", "4374", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-7", "4375", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-6", "4376", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-7", "4377", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-7", "4378", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-7", "4379", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-8", "4380", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-7", "4381", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-8", "4382", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-7", "4383", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:33, value=<void>"
"Thread-8", "4384", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=1"
"Thread-7", "4385", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-7", "4386", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-8", "4387", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-7", "4388", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:3#run:3, i=4"
"Thread-7", "4389", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-8", "4390", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-7", "4391", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:3, d"
"Thread-8", "4392", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-7", "4393", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:3#run:3, target=Database:1#request_read:43"
"Thread-7", "4394", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-7", "4395", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-8", "4396", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-7", "4397", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-8", "4398", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-8", "4399", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-8", "4400", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-9", "4401", "ReadersWritersSemaphore.java:122", "Line Step", " file=ReadersWritersSemaphore.java, line=122"
"Thread-8", "4402", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-9", "4403", "ReadersWritersSemaphore.java:122", "Field Read", " context=Database:1, r"
"Thread-8", "4404", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:34, value=<void>"
"Thread-9", "4405", "ReadersWritersSemaphore.java:122", "Field Write", " context=Database:1, r=0"
"Thread-8", "4406", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-8", "4407", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-9", "4408", "ReadersWritersSemaphore.java:124", "Line Step", " file=ReadersWritersSemaphore.java, line=124"
"Thread-8", "4409", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:4#run:4, i=4"
"Thread-8", "4410", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-9", "4411", "ReadersWritersSemaphore.java:124", "Field Read", " context=Database:1, ww"
"Thread-8", "4412", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:4, d"
"Thread-9", "4413", "ReadersWritersSemaphore.java:133", "Line Step", " file=ReadersWritersSemaphore.java, line=133"
"Thread-8", "4414", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:4#run:4, target=Database:1#request_read:44"
